2.0,6.014,11.904,0
2.0408163265306123,5.656,15.990,0
2.0833333333333335,6.154,14.314,0
2.127659574468085,7.060,19.873,0
2.1739130434782608,6.253,15.197,0
2.2222222222222223,6.258,14.206,0
2.272727272727273,5.756,17.299,0
2.3255813953488373,5.178,9.396,0
2.380952380952381,5.760,11.249,0
2.4390243902439024,6.020,12.413,0
2.5,6.238,12.830,0
2.5641025641025643,5.242,10.940,0
2.6315789473684212,5.965,13.039,0
2.7027027027027026,6.481,13.181,0
2.7777777777777777,6.445,13.936,0
2.857142857142857,5.812,12.389,0
2.9411764705882355,5.604,14.344,0
3.0303030303030303,5.743,12.071,0
3.125,6.340,13.771,0
3.225806451612903,6.043,19.146,0
3.3333333333333335,6.362,13.228,0
3.4482758620689653,5.877,13.635,0
3.5714285714285716,6.276,15.936,0
3.7037037037037037,5.488,11.959,0
3.8461538461538463,5.808,16.795,0
4.0,6.169,15.159,0
4.166666666666667,6.135,14.407,0
4.3478260869565215,6.297,13.248,0
4.545454545454546,5.424,13.189,0
4.761904761904762,5.698,13.384,0
5.0,6.119,14.650,0
5.2631578947368425,6.223,16.090,0
5.555555555555555,6.070,15.032,0
5.882352941176471,5.872,12.752,0
6.25,5.742,10.323,0
6.666666666666667,6.840,21.055,0
7.142857142857143,6.067,18.243,0
7.6923076923076925,6.158,12.373,0
8.333333333333334,5.842,16.029,0
9.090909090909092,6.449,13.452,0
10.0,6.248,15.144,0
10.1010101010101,6.055,13.085,0
10.204081632653061,5.996,15.570,0
10.309278350515465,6.057,15.248,0
10.416666666666666,6.325,16.387,0
10.526315789473685,6.312,12.876,0
10.638297872340425,5.890,14.452,0
10.75268817204301,6.342,14.635,0
10.869565217391305,5.888,14.466,0
10.989010989010989,5.828,18.726,0
11.11111111111111,6.019,13.844,0
11.235955056179776,7.141,18.415,0
11.363636363636363,6.241,13.038,0
11.494252873563218,6.340,18.435,0
11.627906976744185,6.398,16.609,0
11.764705882352942,6.503,13.479,0
11.904761904761905,6.074,16.023,0
12.048192771084338,6.043,15.317,0
12.195121951219512,5.856,15.376,0
12.345679012345679,6.802,19.588,0
12.5,6.362,17.190,0
12.658227848101266,5.998,16.284,0
12.820512820512821,6.665,15.895,0
12.987012987012987,5.888,13.380,0
13.157894736842104,5.665,13.624,0
13.333333333333334,6.456,15.183,0
13.513513513513514,5.494,14.452,0
13.698630136986301,6.627,20.243,0
13.88888888888889,5.885,15.410,0
14.084507042253522,6.049,13.407,0
14.285714285714286,6.760,20.073,0
14.492753623188406,6.233,16.159,0
14.705882352941176,6.170,12.605,0
14.925373134328359,5.700,14.607,0
15.151515151515152,6.499,15.348,0
15.384615384615385,5.914,13.136,0
15.625,6.238,15.352,0
15.873015873015873,6.174,14.177,0
16.129032258064516,6.357,14.443,0
16.39344262295082,6.324,18.581,0
16.666666666666668,6.364,17.039,0
16.949152542372882,5.977,17.133,0
17.24137931034483,6.308,15.129,0
17.54385964912281,6.454,18.286,0
17.857142857142858,5.456,12.481,0
18.181818181818183,6.301,15.586,0
18.51851851851852,5.895,16.835,0
18.867924528301888,6.074,12.843,0
19.23076923076923,6.359,14.556,0
19.607843137254903,6.560,14.658,0
20.0,5.943,16.495,0
20.408163265306122,6.097,16.643,0
20.833333333333332,6.672,15.821,0
21.27659574468085,5.759,12.677,0
21.73913043478261,6.139,14.969,0
22.22222222222222,6.020,18.784,0
22.727272727272727,6.528,13.405,0
23.25581395348837,6.185,17.827,0
23.80952380952381,5.868,16.900,0
24.390243902439025,6.111,13.768,0
25.0,6.449,18.814,0
25.641025641025642,5.530,14.502,0
26.31578947368421,6.727,18.547,0
27.027027027027028,6.016,18.665,0
27.77777777777778,6.078,14.863,0
28.571428571428573,6.043,14.778,0
29.41176470588235,6.446,15.880,0
30.303030303030305,5.540,17.306,0
31.25,6.184,22.525,0
32.25806451612903,5.892,16.657,0
33.333333333333336,6.126,16.265,0
34.48275862068966,5.266,15.816,0
35.714285714285715,5.752,16.599,0
37.03703703703704,6.494,20.014,0
38.46153846153846,5.610,15.903,0
40.0,6.522,17.282,0
41.666666666666664,6.077,14.569,0
43.47826086956522,6.194,15.073,0
45.45454545454545,6.721,16.528,0
47.61904761904762,6.333,17.361,0
50.0,6.671,16.597,0
52.63157894736842,6.483,18.574,0
55.55555555555556,5.587,16.743,0
58.8235294117647,6.351,17.952,0
62.5,7.018,18.522,0
66.66666666666667,6.742,16.774,0
71.42857142857143,6.360,19.712,0
76.92307692307692,6.242,18.443,0
83.33333333333333,6.427,16.756,0
90.9090909090909,6.297,18.549,0
100.0,7.211,17.812,0
101.01010101010101,6.621,15.994,0
102.04081632653062,8.437,18.506,0
103.09278350515464,5.943,19.713,0
104.16666666666667,7.863,17.682,0
105.26315789473684,7.216,17.788,0
106.38297872340425,6.086,15.746,0
107.52688172043011,6.406,20.182,0
108.69565217391305,5.815,16.574,0
109.89010989010988,6.460,16.791,0
111.11111111111111,4.979,17.844,0
112.35955056179775,8.021,18.555,0
113.63636363636364,5.694,21.900,0
114.94252873563218,6.439,18.853,0
116.27906976744185,8.081,21.810,0
117.6470588235294,6.033,14.859,0
119.04761904761905,7.297,20.612,0
120.48192771084338,6.381,18.804,0
121.95121951219512,7.351,17.537,0
123.45679012345678,7.113,18.396,0
125.0,8.179,19.096,0
126.58227848101266,6.294,17.490,0
128.2051282051282,7.112,16.870,0
129.87012987012986,7.968,20.251,0
131.57894736842104,6.872,18.138,0
133.33333333333334,7.014,16.763,0
135.13513513513513,6.711,19.603,0
136.986301369863,6.221,17.929,0
138.88888888888889,6.603,14.842,0
140.8450704225352,5.879,15.595,0
142.85714285714286,9.311,19.516,0
144.92753623188406,6.859,16.813,0
147.05882352941177,7.379,23.104,0
149.2537313432836,8.086,25.820,0
151.5151515151515,8.406,20.045,0
153.84615384615384,7.971,24.232,0
156.25,6.826,16.811,0
158.73015873015873,7.573,22.046,0
161.29032258064515,6.544,20.101,0
163.9344262295082,8.309,20.013,0
166.66666666666666,7.490,21.557,0
169.4915254237288,9.521,25.933,0
172.41379310344828,7.121,20.798,0
175.43859649122808,7.472,19.615,0
178.57142857142858,7.454,21.715,0
181.8181818181818,8.565,24.247,0
185.1851851851852,7.039,18.937,0
188.67924528301887,6.211,21.065,0
192.30769230769232,8.416,18.014,0
196.07843137254903,8.275,23.377,0
200.0,6.990,19.126,0
204.08163265306123,8.194,20.092,0
208.33333333333334,7.395,21.194,0
212.7659574468085,8.416,21.302,0
217.3913043478261,8.193,28.675,0
222.22222222222223,7.969,19.633,0
227.27272727272728,8.094,18.465,0
232.5581395348837,8.255,22.334,0
238.0952380952381,7.073,20.296,0
243.90243902439025,8.899,26.645,0
250.0,10.260,24.094,0
256.4102564102564,8.717,22.382,0
263.1578947368421,7.718,19.442,0
270.27027027027026,9.589,24.275,0
277.77777777777777,8.738,27.606,0
285.7142857142857,9.172,28.568,0
294.11764705882354,9.499,27.049,0
303.030303030303,10.153,27.646,0
312.5,9.715,23.765,0
322.5806451612903,10.070,26.936,0
333.3333333333333,11.529,28.913,0
344.82758620689657,10.218,22.853,0
357.14285714285717,11.155,27.456,0
370.3703703703704,12.060,21.764,0
384.61538461538464,12.036,32.258,0
400.0,10.723,25.827,0
416.6666666666667,11.491,23.646,0
434.7826086956522,12.217,26.252,0
454.54545454545456,17.945,35.610,0
476.1904761904762,14.980,35.344,0
500.0,16.182,29.632,0
526.3157894736842,21.035,34.781,0
555.5555555555555,23.020,43.643,0
588.2352941176471,27.235,42.149,0
625.0,26.697,43.676,0
666.6666666666666,31.839,64.493,0
714.2857142857143,41.225,81.042,0
769.2307692307693,48.584,115.578,0
833.3333333333334,87.384,184.453,0
909.0909090909091,161.580,198.875,0
1000.0,174.639,197.189,0
1010.10101010101,173.949,199.712,0
1020.4081632653061,172.129,202.973,0
1030.9278350515465,173.198,210.008,0
1041.6666666666667,171.523,201.512,0
1052.6315789473683,172.484,198.749,0
1063.8297872340424,172.863,196.072,0
1075.268817204301,171.536,197.179,0
1086.9565217391305,172.468,193.621,0
1098.901098901099,173.337,202.172,0
1111.111111111111,170.681,196.285,0
1123.5955056179776,171.126,202.438,0
1136.3636363636363,172.464,201.174,0
1149.4252873563219,174.700,212.659,0
1162.7906976744187,172.619,205.289,0
1176.4705882352941,172.182,202.997,0
1190.4761904761904,174.290,199.630,0
1204.8192771084337,174.416,198.543,0
1219.5121951219512,175.376,205.895,0
1234.567901234568,176.666,205.124,0
1250.0,174.375,207.949,0
1265.8227848101267,177.576,208.226,0
1282.051282051282,173.935,205.117,0
1298.7012987012988,173.866,200.833,0
1315.7894736842106,173.546,202.377,0
1333.3333333333333,172.454,195.843,0
1351.3513513513512,172.769,195.873,0
1369.86301369863,175.239,208.692,0
1388.888888888889,176.001,203.794,0
1408.4507042253522,173.904,206.956,0
1428.5714285714287,175.144,227.627,0
1449.2753623188405,174.094,212.130,0
1470.5882352941176,174.469,207.270,0
1492.5373134328358,175.234,201.973,0
1515.1515151515152,176.163,211.277,0
1538.4615384615386,174.979,214.774,0
1562.5,174.862,213.985,0
1587.3015873015872,176.190,220.249,0
1612.9032258064517,173.540,222.462,0
1639.344262295082,175.515,209.054,0
1666.6666666666667,174.194,209.031,0
1694.915254237288,175.487,206.977,0
1724.1379310344828,175.849,206.494,0
1754.3859649122808,176.341,215.458,0
1785.7142857142858,176.447,220.586,0
1818.1818181818182,175.415,205.604,0
1851.851851851852,175.662,208.409,0
1886.7924528301887,175.992,227.525,0
1923.076923076923,175.841,224.236,0
1960.7843137254902,177.059,213.727,0
2000.0,173.844,216.960,0
2040.8163265306123,177.640,241.865,0
2083.3333333333335,176.679,212.393,0
2127.659574468085,175.715,216.631,0
2173.913043478261,176.017,217.756,0
2222.222222222222,174.635,218.054,0
2272.7272727272725,175.100,231.253,0
2325.5813953488373,179.348,227.762,0
2380.9523809523807,176.617,220.188,0
2439.0243902439024,176.337,228.515,0
2500.0,175.359,223.040,0
2564.102564102564,179.768,234.797,0
2631.5789473684213,177.179,241.997,0
2702.7027027027025,175.489,212.265,0
2777.777777777778,174.046,223.448,0
2857.1428571428573,177.107,246.358,0
2941.176470588235,175.105,225.265,0
3030.3030303030305,177.356,222.966,0
3125.0,175.311,228.672,0
3225.8064516129034,177.193,255.267,0
3333.3333333333335,179.545,235.752,0
3448.2758620689656,175.137,235.194,0
3571.4285714285716,175.124,236.865,0
3703.703703703704,178.194,231.510,0
3846.153846153846,177.878,234.773,0
4000.0,178.517,233.873,0
4166.666666666667,179.042,252.467,0
4347.826086956522,176.508,252.033,0
4545.454545454545,176.391,254.057,0
4761.9047619047615,179.249,264.982,0
5000.0,179.005,254.224,0
5263.1578947368425,180.334,251.085,0
5555.555555555556,182.673,258.913,0
5882.35294117647,184.958,264.211,0
6250.0,186.850,300.057,0
6666.666666666667,185.844,283.426,0
7142.857142857143,189.784,286.238,0
7692.307692307692,191.013,279.498,0
8333.333333333334,187.849,286.957,0
9090.90909090909,196.023,294.103,0
10000.0,194.762,293.574,0
10101.0101010101,199.046,294.982,0
10204.081632653062,196.585,340.469,0
10309.278350515464,199.530,309.412,0
10416.666666666666,198.341,321.162,0
10526.315789473685,199.499,302.927,0
10638.297872340425,197.251,312.890,0
10752.68817204301,203.718,324.945,0
10869.565217391304,204.940,306.442,0
10989.010989010989,201.632,300.883,0
11111.111111111111,200.476,311.320,0
11235.955056179775,205.746,327.598,0
11363.636363636364,201.679,330.968,0
11494.252873563219,195.620,345.020,0
11627.906976744185,211.527,313.005,0
11764.70588235294,209.723,337.355,0
11904.761904761905,204.969,311.721,0
12048.192771084337,205.285,341.930,0
12195.121951219513,208.125,308.490,0
12345.67901234568,202.077,321.937,0
12500.0,209.811,353.498,0
12658.227848101265,206.960,305.068,0
12820.51282051282,205.418,325.532,0
12987.012987012988,207.998,312.911,0
13157.894736842105,208.778,319.976,0
13333.333333333334,207.119,325.533,0
13513.513513513513,203.557,317.295,0
13698.630136986301,210.079,338.562,0
13888.888888888889,211.196,340.195,0
14084.507042253521,213.207,340.938,0
14285.714285714286,213.968,335.285,0
14492.753623188406,212.862,321.454,0
14705.882352941177,208.630,326.600,0
14925.373134328358,213.065,345.015,0
15151.515151515152,207.214,315.151,0
15384.615384615385,212.202,338.088,0
15625.0,210.096,325.011,0
15873.015873015873,219.464,368.421,0
16129.032258064517,216.159,334.809,0
16393.44262295082,216.951,348.926,0
16666.666666666668,214.849,337.753,0
16949.15254237288,214.834,354.082,0
17241.379310344826,223.647,360.772,0
17543.859649122805,215.587,349.340,0
17857.14285714286,225.365,397.929,0
18181.81818181818,227.077,366.958,0
18518.51851851852,227.374,381.256,0
18867.924528301886,224.313,429.285,0
19230.76923076923,222.074,360.168,0
19607.843137254902,221.684,370.188,0
20000.0,228.039,345.316,0
20408.163265306124,229.201,461.195,0
20833.333333333332,238.965,417.417,0
21276.59574468085,233.247,382.984,0
21739.130434782608,232.954,383.052,0
22222.222222222223,252.192,389.956,0
22727.272727272728,245.900,382.110,0
23255.81395348837,229.439,418.946,0
23809.52380952381,248.507,392.303,0
24390.243902439026,255.165,466.843,0
25000.0,238.889,424.144,0
25641.02564102564,267.981,447.956,0
26315.78947368421,224.423,449.760,0
27027.027027027027,281.769,430.199,0
27777.777777777777,267.633,428.177,0
28571.428571428572,264.728,466.815,0
29411.764705882353,278.838,460.390,0
30303.030303030304,284.339,486.063,0
31250.0,294.497,524.883,0
32258.064516129034,314.459,553.106,0
33333.333333333336,301.276,537.548,0
34482.75862068965,318.434,557.774,0
35714.28571428572,315.237,536.193,0
37037.03703703704,324.359,557.962,0
38461.53846153846,335.764,537.969,0
40000.0,341.196,571.193,0
41666.666666666664,340.688,553.901,1
43478.260869565216,345.728,551.143,2
45454.545454545456,347.130,581.443,0
47619.04761904762,338.762,560.602,1
50000.0,350.981,595.459,3
52631.57894736842,355.466,559.952,6
55555.555555555555,351.385,572.190,13
58823.529411764706,336.133,542.774,8
62500.0,330.345,535.274,9
66666.66666666667,330.869,522.068,23
71428.57142857143,349.850,529.382,27
76923.07692307692,339.106,543.143,30
83333.33333333333,328.379,525.448,37
90909.09090909091,333.453,578.003,35
100000.0,344.010,540.670,43
111111.11111111111,345.312,551.338,44
125000.0,337.027,536.178,62
142857.14285714287,328.964,519.768,64
166666.66666666666,325.793,493.280,69
200000.0,282.831,525.740,75
250000.0,350.985,514.694,80
333333.3333333333,309.195,501.020,75
500000.0,325.514,484.293,86
1000000.0,284.367,531.940,79
